ra,dec,u,g,r,i,z
230.36587971021,27.3864239150826,23.88199,24.00293,22.38567,21.57163,21.50085
230.736626558901,27.8640481079485,23.40672,21.52912,19.99441,19.51511,19.19378
230.624819834288,27.7722185893853,23.70265,22.99369,22.86411,23.69564,21.55989
230.685160775529,27.5951317541124,22.42124,21.36424,20.71733,20.67969,20.36865
230.737331321934,27.9014940673347,20.94942,26.96546,24.41802,24.66957,23.9227
230.35117551339,27.7648612249061,22.84525,21.00907,19.94268,19.57974,19.52354
230.802860208876,27.6091586996812,22.78037,22.79879,21.73577,21.40402,20.8481
230.998842105313,27.909451583381,23.25832,25.11437,24.80202,24.3618,21.23446
230.78844720818,28.0466098791102,22.08185,20.0719,18.77794,18.27538,17.89122
230.892466226328,27.2617147971831,20.92211,20.71242,19.96479,19.70185,19.51564
231.067923463401,27.7860861737431,25.08447,22.20329,21.15745,20.6953,20.68858
230.527188094368,27.2797085989148,26.07137,22.00734,20.50837,19.50238,19.03596
230.132110144104,27.9836396282321,24.06597,24.84785,25.1313,23.18793,22.18656
230.141324291918,27.3293370513994,25.07845,24.70678,22.53679,22.91809,22.85673
230.75715764432,28.0241279515435,22.10736,21.23245,20.33886,20.10048,19.83881
230.64614900354,27.3347660759681,22.26588,21.65716,21.23047,21.36058,21.2574
230.441123230308,27.6984038000287,23.64279,22.33759,21.55617,21.60964,20.90434
230.569618407453,27.6755571052207,23.93181,24.29427,22.60108,22.50738,22.64121
230.684383407953,27.4348257905446,21.92632,21.10238,20.46952,20.19603,20.51077
230.694135397197,27.3091291990761,24.61684,24.99504,22.20256,23.10061,22.22381
230.989496637053,28.0588882582685,26.07556,22.15362,21.54135,21.25249,20.82819
230.146490002247,27.3693005635281,24.80859,22.96931,22.2641,22.06357,21.00078
230.946103509794,28.097817185064,23.91319,24.53001,22.96681,24.24992,22.06081
230.170092258574,27.3710315902431,23.45895,22.38874,21.1539,20.51718,20.22882
230.239890267448,27.4038401122527,22.17581,22.08057,21.28884,21.32141,20.52605
230.58636636895,27.8657847580689,22.80274,22.14285,20.51573,19.86859,19.49563
230.359827478188,27.4964052235678,22.95992,23.25181,22.52589,22.2608,21.81709
230.30883618063,27.5459407722693,25.17508,24.55647,23.41809,22.33662,21.87827
231.067211069723,27.6938819031424,25.82595,23.5316,21.80127,20.92864,20.49557
230.518836878663,27.2095481150682,25.37014,23.7337,22.07231,20.59125,19.67825
231.039604906406,27.8999381827636,24.39016,23.73971,22.35791,21.29681,20.95582
230.987745913105,28.0769485168181,25.54141,23.56354,22.83253,22.64765,22.82029
231.075631105683,27.522440821651,20.41396,19.05348,18.50545,18.25117,18.16221
230.245037044895,27.847448778626,23.42414,24.8125,25.28815,21.4306,23.87041
230.691479481045,27.3107317007364,21.75081,23.40497,22.24076,21.19574,20.84479
230.916938647997,27.3432556148484,25.31805,22.84335,20.92285,20.2215,19.69856
230.619707518579,27.4128194611098,24.11666,22.27453,21.74328,21.45093,21.40849
230.859533769781,27.6482731744936,24.18733,23.13487,21.65773,20.81556,20.40214
230.759481351727,27.9535993042885,25.47927,23.31972,22.77749,22.83884,22.77188
230.377913687739,27.4824453508297,25.2358,23.43399,22.33715,21.45366,21.16354
230.122041638618,27.3428648518721,22.70715,23.10963,22.71558,22.79256,21.80846
230.78845255407,27.5837766618808,21.96164,20.60528,20.55115,20.41388,20.52247
230.536326625627,27.6580935953159,24.28055,21.85417,20.67643,20.25838,19.97484
230.435287962831,27.6559580205074,23.27408,22.90552,22.00533,21.71723,21.85332
230.519993931694,27.2289876512436,24.74132,22.85454,22.07788,21.39806,20.77787
230.338675930237,27.7471459825281,23.5843,23.80747,22.15364,20.84772,20.30348
230.118693423518,27.5232508798136,22.58091,22.13451,21.76875,21.64566,21.92812
230.474044865237,27.4811667879049,20.41725,17.69494,16.44308,15.96415,15.72151
230.405557803119,27.8359157878993,23.80245,22.47503,21.55669,21.18719,21.64551
231.084259497722,27.2417317989754,24.57431,22.17085,21.73924,21.36577,20.83276
230.442290515622,27.4501308883547,23.22394,22.45361,21.8517,21.18447,21.30241
230.895062367439,27.3138792716861,22.59116,21.7765,20.88136,20.67318,20.24557
230.335546228553,27.3293897279642,24.47584,23.45355,23.99216,21.91368,22.94424
230.667845001504,27.7677221868451,23.29089,24.10202,21.96417,21.4188,20.47149
230.206279373331,27.5539125863677,25.25819,23.56244,22.97015,22.50066,22.17143
231.027323872679,27.6798081318999,24.2859,23.29178,22.03899,20.50395,19.77691
230.248000299593,27.8348591492492,24.99982,25.01532,24.0272,22.30242,21.12847
230.463103029767,27.5669937178841,23.48149,25.24197,24.51775,22.4139,22.91813
230.977447043971,27.2172873873624,24.07933,23.10291,21.68391,21.15606,20.62638
230.42085651138,27.3758535642385,24.92577,25.00322,23.05715,25.37647,23.23695
230.729576763044,27.7392858604766,23.70362,23.20591,22.52165,21.61702,21.46808
230.790761480909,27.7972136447964,25.12894,24.67332,23.63514,22.49201,22.61272
230.428880119001,28.0951005155941,20.31771,18.30023,17.46572,17.15701,16.99344
230.184384953064,27.3084113818863,24.1318,23.63498,22.76986,23.03856,22.70649
230.9382017735,27.5056084670733,23.76978,21.14574,20.36536,20.04216,20.32566
230.990947706665,28.08926241815,23.53734,23.3641,22.56983,23.09431,23.06747
230.659808051226,28.1664316014989,22.79544,22.80782,22.42406,22.73622,21.3356
230.913245372049,27.9229437703076,23.32254,23.29244,23.25626,23.33343,21.86243
230.501824176401,27.8285637920342,25.1978,23.25882,22.49792,22.02291,22.33871
230.693076685774,27.537519859242,21.50504,24.80356,25.01853,26.09572,23.70036
230.838342446367,27.2980727708669,23.85506,23.86827,22.54299,22.41828,22.27788
230.534343916975,27.4815024046065,24.00225,24.25446,23.26359,21.85554,21.58521
230.529970546516,28.0045513589289,24.91121,23.81957,22.51438,22.93484,23.53319
230.152317386424,27.4442000579201,25.59338,24.18747,22.29231,21.92029,21.51961
230.660953919526,27.6521096360979,23.92251,24.77803,24.32823,21.76702,22.44393
230.182946661886,27.4149177891247,21.47297,20.31024,19.66441,19.23567,19.04817
230.471400616745,27.758718929648,25.36407,23.41147,22.31785,21.23641,20.43891
230.731727066339,27.9599156623481,22.60543,21.91185,21.21988,20.65353,20.1057
231.039885208409,28.0292026822616,22.48459,21.39686,20.40101,20.01873,19.71732
230.735566750565,27.3242610694547,24.02307,20.13493,18.62953,17.36682,16.76197
230.674576891298,27.200138100677,24.28654,24.41144,23.21972,22.22474,21.31038
230.617006340007,27.4101287676184,22.41764,22.58867,22.17696,22.15527,23.84052
230.40277512366,28.1817130387917,24.48296,23.68245,22.51926,21.61811,21.63206
230.708920064975,27.7577229142958,23.37643,22.91717,21.84205,21.54209,20.88186
230.948551676168,27.5760697343743,24.83116,24.75319,23.37391,22.35604,22.38111
230.990243724699,27.9032721065515,21.47231,19.83699,19.21539,19.0114,18.90158
230.665500710903,27.5139691689162,23.65758,24.78326,24.63728,24.27617,20.7777
230.839228910184,27.5957615252972,22.83972,23.28298,22.09892,21.81244,21.94467
231.094293286916,28.1576097300744,21.92009,23.72698,21.43285,20.10161,18.70912
230.177281913951,27.8135563563979,24.55429,22.04791,20.59861,19.42699,18.8266
230.738261449983,27.5865761001209,25.07719,23.57008,22.53805,22.18124,22.07715
230.971304291526,28.0725412387656,24.72099,22.49985,22.8074,22.84513,21.97611
230.323067265252,27.9734334618276,23.04168,22.40112,21.3695,20.94614,20.3427
230.402809242008,28.0473817097589,22.44966,21.33438,20.57286,20.22343,20.07314
230.163404180604,28.1091597256208,23.70149,23.43392,21.97888,21.96261,22.3858
230.362812987339,28.1178490021173,22.59829,24.23516,22.69153,22.07178,21.83108
231.042725880218,27.7169156482585,23.64835,23.84139,22.82103,22.47132,22.40798
231.039584254905,27.8998958033607,25.35104,23.63041,22.47468,21.33356,20.69653
230.978691129098,27.2033829419113,23.72543,22.07352,20.68949,20.3499,19.76262
230.643945476861,27.6415532310267,24.7317,23.87509,23.11408,22.32429,22.07368
230.930696824445,27.8887884757695,24.04688,22.06385,20.85604,20.26222,19.85425
230.518948703103,28.115109468889,23.97538,23.31034,22.03975,21.53062,20.84311
230.576566048386,28.155485321191,24.56786,24.57017,22.96815,21.69258,21.25508
230.730885751779,28.1580812787753,24.36441,23.13303,21.79177,21.32695,21.18513
231.050794700142,27.2002132438605,23.70965,23.09174,23.1194,21.91228,22.21004
230.981992858136,27.7141604204456,19.96846,19.06474,18.3759,17.97449,17.75184
230.233139364919,27.9941793386446,22.5642,23.15755,22.10138,21.50411,21.92052
230.127165550797,27.9483270749765,23.57039,21.31246,20.07601,19.49047,19.24013
230.402804628058,27.3410415604382,23.53738,24.30436,23.47839,21.9578,21.17875
231.050990320426,27.7723666464077,22.76493,22.06498,21.61505,21.61552,21.58878
230.850234259286,27.2188657020537,24.93447,24.79658,24.58097,24.94986,20.68159
230.553955156363,27.6893875056672,23.56255,22.98766,22.36251,21.81891,21.57965
230.845135438261,27.5741593932131,23.58728,22.6812,21.36069,20.68951,20.42107
230.408249995757,27.482736940569,24.1297,23.28506,22.23864,21.92931,22.18453
230.743932953674,27.9618026099964,23.77311,22.89135,21.94022,22.00855,21.32614
230.306186793298,27.3940727739499,23.24226,22.26576,21.74469,21.29525,21.50455
230.226085019523,27.3955184939375,24.67804,24.00814,22.50234,21.49235,20.99043
230.482771217809,27.9067599382686,22.15797,21.07454,20.10623,19.70652,19.11312
230.768687906877,28.078996508378,17.81711,16.40184,15.87096,15.68388,15.63193
230.429829434152,27.3819863252666,22.7317,22.32146,21.10466,20.6959,20.53006
230.8031433868,27.6123659609893,24.69156,22.06876,20.80298,20.11711,19.88597
230.466669795084,28.0492332337621,22.19704,20.36858,19.71321,19.339,19.09506
230.432825526801,27.8088795660285,25.2125,24.76733,22.77777,22.06923,21.3133
230.641176993728,27.7359430030632,18.96485,19.92957,31.4144,16.94964,28.81875
230.161183060578,27.9848075240288,24.14005,23.50111,22.8067,21.92164,21.08068
231.009135023811,27.9082646007888,30.65033,20.68067,17.32901,31.39932,16.79115
230.559374553051,28.1668004775342,23.00999,23.19674,22.64326,22.44166,22.29718
230.125257106682,27.4438143835075,23.42117,22.2572,21.71278,21.74545,20.77319
230.462441732684,28.1485160316973,25.1747,25.0548,23.62651,22.55625,22.53267
230.402342500605,28.1484539342848,23.40442,25.76408,20.31774,20.40129,22.1443
230.162187213056,27.3172652206662,24.34834,22.7831,22.49941,22.50834,22.7723
230.708588379174,28.1798232667396,24.95502,23.86448,22.21143,20.98664,20.39675
230.732272138454,27.8876781365956,23.79775,23.27431,23.04004,23.63822,22.01356
230.582529694593,27.3140124650986,24.42904,22.61661,22.83681,22.63468,23.45778
230.470926442489,27.9521557239949,22.82024,22.85197,22.81751,22.57916,21.58621
230.386956816451,27.3292249234695,24.68262,23.09466,22.19582,21.68109,20.90894
230.757228264009,27.8775607411275,23.087,21.98008,20.2776,19.53166,18.97558
230.236414215981,27.4323252253208,24.92928,21.26551,19.78864,18.356,17.60532
230.320241064587,27.4615105942054,21.33358,20.28896,19.93827,19.82858,19.80137
231.035816847906,27.5095273439959,24.49117,24.63712,23.70549,22.23097,22.20629
230.312856208929,27.6945317485048,23.58956,23.65256,23.01166,21.87489,21.79015
231.075337507438,27.3417634348339,24.38918,22.77624,22.21759,21.88424,21.16351
231.040473144244,27.2526203604734,23.06573,22.82013,21.66891,21.02368,20.77604
230.173962401286,27.7302960931998,25.17043,24.3977,23.01845,23.10335,22.40738
230.335947519366,28.1828331129929,24.39712,23.68351,21.91828,21.66667,21.4206
230.588565127541,27.9758086232214,25.14551,23.69107,23.05703,21.94864,21.40846
231.04889103601,27.4321942304992,22.48363,22.52053,22.80707,22.64526,23.0972
230.256642437723,27.2259148359524,22.9848,23.77326,22.52065,22.21974,21.80612
231.085325443886,27.527329437707,21.22974,20.30573,20.01517,19.88056,19.81611
230.453251649473,27.4127522225212,22.52736,24.04648,24.85438,25.08867,22.21355
230.516855234138,27.4870349556622,24.90122,21.29857,20.3776,20.05492,20.17861
230.754110501211,27.781030543532,23.63805,22.94375,22.2902,21.89592,22.28969
230.204499067382,27.3914367502033,23.70306,23.20029,22.26189,22.03322,21.06738
230.419105412514,28.1723165441413,25.15866,24.64561,25.04305,22.11989,20.7779
230.447375632402,27.7633718569886,24.41308,22.80994,21.80673,21.84905,20.98455
230.416526193617,27.5174674354072,23.73701,22.26559,21.40997,21.20606,20.842
230.454196305637,27.7221968831621,24.71074,23.64756,22.12325,21.54562,21.68316
230.384160458039,27.7571017467365,24.76581,23.85688,22.81127,22.33195,22.43581
230.356001413049,27.7833288726517,24.60843,22.65052,21.3828,20.84056,20.42527
231.039417387741,27.9845456945671,24.04721,22.32324,21.58,21.15695,21.30194
230.78758237274,27.4538547325456,19.74797,18.17344,17.53392,17.27784,17.17529
230.822295175985,27.5678086018963,24.81786,24.30924,24.13074,22.67132,22.75151
231.054508708571,27.5050186057844,25.0719,23.9389,22.44086,22.03484,21.73768
230.497608143068,27.5742298272796,22.71178,24.79347,25.14268,24.75327,22.90598
230.982747515073,27.2764171892734,21.19163,18.60486,17.18889,16.22766,15.72285
230.199771805992,27.2226817911629,24.79634,24.83159,22.98887,22.16223,21.96152
230.834457595137,27.8390791107546,23.96731,23.7191,22.37346,21.8392,21.2208
230.320040479543,27.6361502275469,24.34837,23.75062,22.4781,21.96412,21.90786
230.230159200863,27.3665806063519,23.51779,22.31071,20.93839,19.63993,18.95592
230.892624670093,27.2503302700653,25.46988,23.27367,22.327,22.56985,22.04296
230.166528880633,27.4463400141826,22.83484,21.47569,20.1349,19.71283,19.33508
230.811054340167,28.1301861094933,23.37358,24.84986,23.08761,22.07001,21.89392
230.427130595412,27.6759082584641,23.00991,20.26911,18.79567,17.98248,17.50339
230.122044960795,27.4945457238991,21.19358,20.70046,19.71586,19.53772,19.03264
230.186386666342,27.4186587864789,22.72532,24.1941,23.00286,21.78167,21.3433
230.637061423181,27.5254244854977,22.07227,21.55971,21.0084,20.62777,20.95747
230.778010515663,27.6152482269943,24.41054,23.00558,22.24501,22.01699,21.38943
230.760024370062,27.9065143427138,22.59646,21.41971,21.03328,20.90192,20.52024
230.475848714545,27.301872611883,23.55954,23.04905,21.59972,21.65239,20.83557
230.20142830241,27.7471959098734,21.40136,26.12328,25.06641,23.26041,22.87874
230.548728600274,27.7696329611168,20.97919,19.66095,19.23981,19.02848,19.03767
230.395417355731,27.4701444355828,22.81198,22.1476,22.07276,21.76585,23.04038
230.827989851043,27.5403177620833,24.83303,22.61134,21.2886,20.68667,20.78755
230.939376078733,27.2611244838848,19.76202,17.38955,16.23708,15.76442,15.531
231.069734185597,27.8713436752397,23.8267,22.89392,21.8733,21.95352,21.76089
230.753841513964,27.5082713893968,22.37096,21.43943,20.67783,20.67321,20.48717
230.268415607444,27.6992565355575,22.53463,23.53411,22.24652,22.18097,22.01054
230.517809130759,28.1567373618711,23.96435,23.05444,23.22757,23.18015,22.126
230.375244305913,28.019634026958,24.43169,23.96642,23.06041,22.262,22.27813
230.228780851199,27.7300717259543,23.62469,24.04212,22.35169,21.86049,21.641
230.470209685494,28.0471446842256,24.76069,23.08736,24.70735,24.91445,22.75299
230.880509897876,27.2509762980828,24.74322,24.41913,22.71394,22.19619,21.81233
230.811608335735,27.5456049376461,23.3296,21.73502,22.03466,22.27477,20.9054
230.878482918311,28.1309378875713,25.05471,24.32755,23.72634,22.6214,21.71763
230.254228075816,28.1524059631494,23.2785,22.14711,21.0541,20.08329,19.78161
230.908019927036,27.8208642671395,24.251,24.05844,21.98849,21.37716,20.89561
230.923416331397,27.2880057702102,20.86913,20.08965,19.04591,18.61451,18.25639
230.693109743552,27.5749406640607,23.01352,21.06267,20.1521,19.95705,19.52388
230.365434327819,28.1468992606931,23.10983,21.21608,20.2444,19.97626,19.57625
230.535456499897,27.7391381787487,20.84878,19.99131,19.53426,19.46645,19.36888
231.059103094657,27.7500464179108,24.20235,23.56788,24.67252,23.83197,22.63454
230.273123957322,28.1991388587314,24.59212,24.92751,24.15574,21.73536,23.66931
230.758636975467,28.0459852066006,24.27808,22.57743,21.15957,19.93362,19.30297
230.331328289421,27.3757245173448,25.1117,23.93549,22.72224,22.07736,21.85551
230.113461738943,27.9363327542635,23.55977,23.41003,22.83684,22.37103,21.71524
230.779935720195,27.8740627801162,25.5668,23.22146,23.27236,23.78449,23.35366
230.568208883813,27.7078851655326,24.89248,24.68132,24.83934,23.52705,21.85456
230.630366926337,27.5643758840156,21.88626,24.7417,25.72823,23.67755,22.77499
230.696279324286,27.6498438393107,22.24502,20.58495,19.85299,19.48738,19.44142
230.535265616628,28.1255148504953,23.27448,23.13169,22.38989,22.39752,22.29414
230.2326944746,27.5643676295357,23.73014,23.12275,21.77416,21.46589,20.97334
230.180587874844,27.2573716877783,24.57691,24.29985,22.46997,21.66237,21.00559
230.362689978325,27.7659725613472,23.95946,22.78586,21.83272,22.00695,21.66142
230.156949352701,27.3141173642793,26.03707,22.95347,21.71308,20.51442,20.28167
230.162096880891,27.3558410240552,20.39895,20.26344,19.99771,20.09482,20.19822
231.013990601523,27.6646692879715,23.68293,22.97611,22.9602,21.77718,21.40675
230.486347599756,27.7457368118853,25.24017,23.06302,21.72308,21.18367,20.78091
230.921683957231,28.15272476106,25.02697,22.98203,21.87985,20.39754,19.68999
230.505365002445,27.2336298312733,23.27524,23.45919,22.07858,21.88945,21.25216
230.380300899033,27.438033279778,24.819,24.78938,22.28679,20.77097,19.85265
230.570881915694,28.1377133098091,21.86611,19.94076,19.06477,18.76903,18.62376
230.837668777631,27.5872877903123,21.43299,18.79332,17.46825,16.89106,16.57129
231.079021009552,27.2104639054556,22.37858,22.06321,21.40308,20.8109,20.33275
230.418603858567,28.0336439173931,24.10468,24.00678,22.54139,22.023,21.50275
230.878982905764,27.4541734981809,22.52973,21.55678,20.41319,20.01759,19.52124
